date,year,district,mean_rainfall_mm,max_rainfall_mm,min_rainfall_mm,valid_cells_count,nodata_cells_count,total_district_cells,aggregation_method,source_type
2024-12-13,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-13,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-13,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-13,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-14,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-14,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-14,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-14,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-15,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-15,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-15,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-15,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-16,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-16,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-16,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-16,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-17,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-17,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-17,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-17,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-18,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-18,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-18,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-18,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-19,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-19,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-19,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-19,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-20,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-20,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-20,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-20,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-21,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-21,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-21,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-21,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-22,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-22,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-22,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-22,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-23,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-23,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-23,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-23,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-24,2024,Kangra,0.84,6.23,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-24,2024,Mandi,3.15,17.51,0.11,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-24,2024,Kullu,3.50,8.82,0.34,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-24,2024,Shimla,10.63,17.53,5.23,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-25,2024,Kangra,1.76,10.15,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-25,2024,Mandi,4.37,11.88,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-25,2024,Kullu,5.71,11.88,0.23,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-25,2024,Shimla,0.99,2.90,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-26,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-26,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-26,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-26,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-27,2024,Kangra,0.44,6.88,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-27,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-27,2024,Kullu,0.34,3.83,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-27,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-28,2024,Kangra,38.46,66.75,15.83,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-28,2024,Mandi,25.89,45.46,13.42,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-28,2024,Kullu,22.52,62.75,4.31,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-28,2024,Shimla,24.60,36.31,13.75,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-29,2024,Kangra,15.85,35.70,0.15,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-29,2024,Mandi,14.23,32.75,4.95,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-29,2024,Kullu,9.66,16.17,0.34,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-29,2024,Shimla,14.18,22.66,3.53,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-30,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-30,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-30,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-30,2024,Shimla,0.02,0.29,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-31,2024,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-31,2024,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-31,2024,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2024-12-31,2024,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-01,2025,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-01,2025,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-01,2025,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-01,2025,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-02,2025,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-02,2025,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-02,2025,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-02,2025,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-03,2025,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-03,2025,Mandi,0.07,1.39,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-03,2025,Kullu,0.67,4.22,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-03,2025,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-04,2025,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-04,2025,Mandi,0.00,0.00,0.00,20,0,20,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-04,2025,Kullu,0.00,0.00,0.00,16,0,16,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-04,2025,Shimla,0.00,0.00,0.00,15,0,15,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
2025-01-05,2025,Kangra,0.00,0.00,0.00,28,0,28,Unweighted arithmetic mean of 0.25 deg grid cell centroids strictly bounded within administrative district envelope,IMD_GRIDDED_SPATIAL_DATA_DISTRICT_AGGREGATION
